"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT1G01010",207.5840196748,-1.487754297656,0.129354296624393,1.25774524144587e-31,4.76737364087857e-31
"AT1G01020",632.811510308449,0.0902528392987522,0.0743514491346582,0.2220268760882,0.266563351106145
"AT1G01030",417.161425849584,0.491438725769823,0.126566803431643,7.61063321713627e-05,0.000124737612366997
"AT1G01040",3069.10403912088,0.585456293099996,0.0425474700893029,2.90281519063901e-43,1.36086194362203e-42
"AT1G03993",11.5531976578177,-0.0434766211092691,0.435751069244616,0.903688762215481,0.934449849359615
"AT1G01050",2070.74303311196,0.0667382735776994,0.0524215674341056,0.201638648692582,0.243978822310765
"AT1G01060",1732.92296527194,1.61034942544563,0.145844061313173,2.1926015181981e-29,7.94584275200853e-29
"AT1G01070",137.44757846843,-6.00484056949608,0.298946369342234,3.24767341817647e-90,2.7571807790579e-89
"AT1G01080",1904.14645880701,-0.857906424645054,0.0656365701590029,1.78095169660752e-39,7.84048422450194e-39
"AT1G01090",7530.01189044704,0.170959388957093,0.0359046786932115,1.85891753545244e-06,3.33139930522471e-06
"AT1G01100",14503.6600737221,0.729012547120421,0.0428731300261613,3.83974959734542e-65,2.46453916658477e-64
"AT1G01110",991.082453377642,2.5156533704545,0.0696668155443436,9.40029526990629e-287,3.02360231811472e-285
"AT1G01120",3120.87401291697,1.33918378077518,0.0544727614595365,2.08307438187381e-134,2.64481692035771e-133
"AT1G01130",189.676465301068,2.66163995482235,0.155340288338907,4.39187524287232e-67,2.87996131452668e-66
"AT1G01140",3464.71072577268,0.189327524945444,0.044008186177413,1.62351036592445e-05,2.76503805650386e-05
"AT1G01150",15.8973930900728,1.0819996312639,0.546963217557581,0.0111496014281136,0.0156934609499941
"AT1G01160",2360.18286998843,0.770438892144765,0.0423759746996486,3.32596479668959e-74,2.38061136290083e-73
"AT1G04007",52.9682466975115,-0.256637724467711,0.252920701510001,0.276721424860914,0.32704276675624
"AT1G01170",2311.36312525179,-0.244788282102813,0.0557883226634779,1.0680778117182e-05,1.83820453375878e-05
"AT1G04013",7.37023702789922,-1.52238724016339,0.919727759391119,0.0124536137233675,0.0174459165206625
"AT1G01180",331.101694329227,-0.85550322905717,0.131929648223811,3.2704988934814e-11,7.22586320256453e-11
"AT1G08765",45.2687735948363,0.483745526507098,0.275040962248003,0.055652864099434,0.0729145500738477
"AT1G01190",50.7565286482977,-4.50958095056555,0.55961444854428,1.26804123600306e-16,3.35683640138224e-16
"AT1G01200",27.0318645652452,-1.17867020481447,0.33621757452949,7.99368812450071e-05,0.000130850101295018
"AT1G01210",782.884843018095,0.230459819346075,0.0659832551634041,0.000448971201815931,0.000701989137146671
"AT1G04017",2.0202528007522,-0.108448266310886,1.00214688397664,0.840651201183935,0.879358288057248
"AT1G01220",1429.27127242844,-0.265850769965014,0.0443878042958679,1.94450176527825e-09,3.99308810059231e-09
"AT1G04023",1.88886646748824,0.347218164110085,0.987723088365095,0.523115358025813,0.580908238338253
"AT1G01225",239.3782282136,0.48373333138219,0.154959200212576,0.00132754704790685,0.00201203036235313
"AT1G01230",779.777582129813,-0.359197929220195,0.0696644964095436,2.16559156336299e-07,4.07871704662505e-07
"AT1G01240",1063.33577630346,-0.0653835255078217,0.07183511316939,0.360043551324413,0.415208221195946
"AT1G01250",108.552566238666,-2.44800973560744,0.24483184872745,9.40714360302515e-25,3.08080706170863e-24
"AT1G01260",1477.61503671093,0.0452957965263086,0.0467662264000775,0.33162306329232,0.385967050440723
"AT1G01280",2825.34773480626,14.7788093737564,1.17516607642598,2.40207624610731e-39,1.05423222975163e-38
"AT1G01290",784.109079949772,0.352757318517176,0.0686707984807265,2.41214730742643e-07,4.52989743061095e-07
"AT1G01300",7512.98825856805,1.05369535716054,0.0417031994938924,1.59519974699127e-141,2.13287721925098e-140
"AT1G01305",0.824480257154454,1.53887484142781,2.28961232282934,0.101265620606469,0.128048469979733
"AT1G01310",38.2963104224672,1.87881301021356,0.444548746665411,1.6684837245156e-06,2.99634456514169e-06
"AT1G01320",16712.2539538022,-0.420330396811618,0.0241468703466197,5.92363391793194e-68,3.92875496523417e-67
"AT1G01340",217.250497144671,-2.07450514219297,0.151449289536696,8.6714276001999e-44,4.10239086035051e-43
"AT1G01350",1361.0459424055,0.513962335374495,0.0713773109173563,4.34396836889213e-13,1.02644146749301e-12
"AT1G01355",25.1643521973457,3.13839982858326,0.46962223202624,1.21147545041585e-12,2.81977597477821e-12
"AT1G01360",642.603932826144,0.70370847377922,0.0760608059459102,1.15825090797052e-20,3.43195277883718e-20
"AT1G01370",702.800051829989,1.78360378267993,0.0837907146632382,1.40326802670143e-101,1.34180139899506e-100
"AT1G01380",13.0800658142394,-3.16347823028901,0.57572822475562,1.96751246284094e-09,4.03917566473606e-09
"AT1G01390",81.9897237654893,-4.31652022889003,0.359646565478448,5.72211674234714e-34,2.27208502144865e-33
"AT1G01400",228.936823039989,11.3374874746204,1.16630595628979,4.07413335714123e-24,1.31415614894484e-23
"AT1G01410",3.24159546704499,4.73511450634349,1.70853260996282,0.000247143394216695,0.000393224742036355
"AT1G01420",175.950486124296,-7.8201158687362,0.44968001500322,1.89558758390431e-68,1.26488036013643e-67
"AT1G01430",1717.84828956953,-0.965132900132377,0.0616112937311482,7.2244139367205e-56,4.07389396043355e-55
"AT1G01440",1201.50580973109,-0.00120060316717576,0.0683621517255609,0.985917081905839,1
"AT1G01448",744.016953154673,0.908615264332193,0.0801995701950392,3.01077218800078e-30,1.11045142658241e-29
"AT1G01450",16.2059814341074,0.479833324905067,0.395836583922055,0.153559971045932,0.189386860872298
"AT1G01453",17.9868427853502,-0.858073992374636,0.456119720920434,0.0213913933929015,0.0292922553551249
"AT1G01460",22.4155539427003,3.90940716256491,0.613095211322523,1.54083520262822e-11,3.44605710858067e-11
"AT1G01470",1287.48593654024,-4.03061397689509,0.0877089945420076,0,0
"AT1G01480",140.641456939585,-7.38297569660884,0.41338262836969,5.67442760503774e-72,3.94548745004895e-71
"AT1G01490",2815.09058563676,-0.924504997728161,0.054932546135489,4.53559751275427e-64,2.87230965067994e-63
"AT1G01500",912.478580625081,-0.445799135053444,0.065464543002833,7.71290482724956e-12,1.74305770730776e-11
"AT1G01510",3292.86809147458,1.03592091683747,0.0436292358716064,2.8689398894058e-125,3.38306722832749e-124
"AT1G01520",59.9260447668788,0.0398143646465182,0.291695314372891,0.881222298626464,0.914999515925018
"AT1G01530",0.433494780658974,-0.286148598842135,1.87858341015943,0.681975461217866,NA
"AT1G01540",3293.59385952941,0.340856945821042,0.0445719316289544,1.79520942419444e-14,4.44988083151505e-14
"AT1G01550",5517.10699445954,-0.723915857383899,0.0401153062007918,4.29960467625734e-73,3.0385438608327e-72
"AT1G01560",243.585667682779,-0.280554083577267,0.166889025477419,0.0829892545984098,0.106154943893158
"AT1G01570",237.596390563059,2.08942828325407,0.126313841327395,1.5367431124944e-62,9.51597333919201e-62
"AT1G01580",52.7597781915723,-2.38288718761394,0.415283101166712,5.45241459402032e-10,1.14528065107277e-09
"AT1G01590",153.382218192992,2.6658972919909,0.248839747760522,4.69923889943597e-28,1.65739728052713e-27
"AT1G01600",1690.22774188779,1.80266151340992,0.0712254097546693,2.35089877914636e-142,3.15812575022087e-141
"AT1G01610",4239.60354830056,1.49713681767776,0.0439834904508231,5.76414009575305e-255,1.58840282638631e-253
"AT1G01620",19572.9798040881,1.35288811141422,0.0473878309216645,3.15987141474313e-180,5.65005651332148e-179
"AT1G01630",1852.2718355855,-1.09326004313231,0.063347704195692,1.87270381104297e-67,1.2339904325266e-66
"AT1G01640",154.952566844839,0.498039055735266,0.13422635139353,0.000150901826371355,0.000243113441025921
"AT1G01650",2341.5208204491,-0.146075958497046,0.0412471295764008,0.000388099167396668,0.000609289151726977
"AT1G01660",119.931465697781,1.54650263756309,0.194068769004964,1.48979685935522e-16,3.93509858016198e-16
"AT1G01670",213.341826458609,0.829805349093131,0.125745776227908,1.62125101909919e-11,3.62078546286502e-11
"AT1G01680",15.1471688297209,-1.95386114192023,0.678157680283997,0.000260521893512004,0.000413886383564723
"AT1G01690",841.024040023394,1.24673096947727,0.0781107285841443,3.17978939856703e-58,1.85673610296634e-57
"AT1G01695",38.6617210357235,1.36287394546458,0.357459900550901,1.70508351464038e-05,2.90101651591376e-05
"AT1G08775",0.870672338754473,0.91075735386552,1.48594935282455,0.195592484086328,0.237126731345887
"AT1G04037",0.703854383955036,-0.175077320270745,1.4191333332142,0.783015544432264,0.827983673395573
"AT1G01700",63.1821388633097,-0.309326979816049,0.174022003044311,0.066025265250879,0.0856565126529725
"AT1G01710",1927.03976792777,0.098110129691272,0.0502304723591412,0.0501658022511473,0.0660264345700555
"AT1G01715",328.119669765979,1.12934780348103,0.0957299105221598,7.1113028073775e-33,2.75978658097898e-32
"AT1G04043",0.97402086261073,0.906834388531524,1.48029871968621,0.196458695253235,0.23811603589707
"AT1G01720",2117.99678643729,-0.804468199622769,0.0853340152182597,1.76263499350797e-21,5.34574554924333e-21
"AT1G01725",329.879939446991,0.0679882777723851,0.0979874381743281,0.483248989541727,0.541282983249186
"AT1G04047",17.4585002745906,0.747766264378082,0.530984872052645,0.0690016914723474,0.0892372972355568
"AT1G01730",1534.35846932829,0.0736587975322714,0.0721885843705458,0.304828010393304,0.357220128601366
"AT1G01740",330.339723407849,-1.37869766059974,0.100535515819492,9.05768715068626e-44,4.28441546080816e-43
"AT1G01750",155.219640963698,-4.25178535653029,0.39410338399979,5.87386265239541e-28,2.0655389038059e-27
"AT1G04053",47.3872228394785,0.285389005954635,0.285561592250651,0.275040560784821,0.325285828380934
"AT1G01760",226.506694356523,0.403301334350324,0.107702863596627,0.000147907127643451,0.000238450716174802
"AT1G04057",0.815190385160837,0.286301478894893,1.28358330606912,0.63895610329469,0.694006579532457
"AT1G01770",1120.06627359022,0.0270096159000917,0.0494595884636927,0.584008144945872,0.640606367925289
"AT1G01780",422.674334540917,-0.445793959782383,0.126015077949469,0.000314467008827441,0.000497091174660258
"AT1G01790",5569.30635849272,-1.17526857240252,0.0490625076362967,1.28896332810731e-127,1.55209941192482e-126
"AT1G01800",2420.52449450355,-0.497532600743116,0.052360304134753,1.52819484294596e-21,4.64314167993378e-21
"AT1G01810",63.8735004608113,1.39811973148918,0.254277958002406,4.24489051999547e-09,8.58813458011309e-09
"AT1G01820",2662.35834974683,-0.642612377916809,0.0413771470947545,1.27928776575002e-54,7.10421489267268e-54
"AT1G01830",2025.82092838504,0.626822515876604,0.0516775912109099,4.49975209046374e-34,1.78996566527586e-33
"AT1G04067",8.41372897339993,0.449343434302087,0.532189796097991,0.270694311238387,0.32055846009285
"AT1G01840",117.629426420076,0.7568356550965,0.223550911810816,0.000322549940859628,0.000509500394900958
"AT1G01860",504.59752361498,-0.0427972691671225,0.102705937510642,0.673411138482814,0.726642321305991
"AT1G04073",1.63479177832676,-2.08686236136203,1.76232465331131,0.0236910043585298,0.0323137580292242
"AT1G01880",390.352769129683,1.2995637450249,0.108320350577984,4.45803957794054e-34,1.7738685298526e-33
"AT1G01890",0.187155480542841,0.05532139011823,2.16279528378855,0.932311431035964,NA
"AT1G01900",437.82931372576,-1.31075918441675,0.0833221714171843,1.0939652433535e-56,6.23689457586637e-56
"AT1G04077",13.5611073331935,-0.0351265126809323,0.425324483853561,0.920870627993575,0.950246621346521
"AT1G01910",2514.18892055385,-0.16590693968098,0.0444717424544308,0.000184993605817487,0.000296543979231928
"AT1G04083",36.4434265218441,-0.834410123481636,0.311417638524991,0.00279065009315201,0.00412454026748001
"AT1G01920",1686.27120020196,0.956912489504259,0.0444065202593521,1.52272737644858e-103,1.48597728824084e-102
"AT1G01930",1169.96958967871,0.570582635609417,0.0623984122892155,4.01872243663855e-20,1.17414505677259e-19
"AT1G01940",764.756727730417,-0.156279903672017,0.0587130452766998,0.00754512733916541,0.0107750762472625
"AT1G01950",1780.912207127,0.656494999119636,0.06516980033974,4.17253022103386e-24,1.34528536948635e-23
"AT1G01960",7277.84726729718,0.337524610219355,0.0294688405053676,1.98142938697634e-30,7.32892007921889e-30
"AT1G01970",1198.0500415807,-0.768188447894405,0.0820651551772949,3.61368352948693e-21,1.08658619784911e-20
"AT1G01980",32.2029840001131,2.11819478437429,0.887398044020928,0.00102828794732425,0.00157228579838493
"AT1G01990",1027.5557240412,0.203091020357801,0.0920966929719789,0.0260288055206448,0.0353348265511314
